rang_bundesweit,verein,verband,gebiet,ligastufe,spielklasse,staffel,staffel_id,platz_in_staffel,spiele,siege,unentschieden,niederlagen,tore,gegentore,tordifferenz,punkte,punkte_pro_spiel,rangaenderung_vorwoche,quelle
432,SG Braunschweig 4,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Braunschweig Herren,54674,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
433,SG Braunschweig III,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 1,54140,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
434,SG Buxtehude-Altkloster,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Süd Herren,54166,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
435,SG Heidelberg/Kirchheim 2,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
436,SG Ludwigshafen / Frankenthal,Rheinland-Pfalz,Rheinland-Pfalz,7,Landesliga,Landesliga Rheinhessen-Pfalz Herren,54408,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
437,SG Mannheim 2,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
438,SG Mannheim 3,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
439,SG Rot-Weiß Neuenhagen,Brandenburg,Brandenburg,7,Landesliga,Landesliga Herren,55193,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
440,SG TV St.Wendel/TV Ottweiler I,Saarland,Saarland,7,Landesliga,Landesliga Saar Herren 2026 2027,54613,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
441,SG Towers Speyer/Schifferstadt,Rheinland-Pfalz,Rheinland-Pfalz,7,Landesliga,Landesliga Rheinhessen-Pfalz Herren,54408,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
442,SG TuS Ensdorf/TV Griesborn I,Saarland,Saarland,7,Landesliga,Landesliga Saar Herren 2026 2027,54613,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
443,SSV Einheit Weißenfels I,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,Landesliga Herren St. 2,53262,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
444,SSV Intercor 1,Berlin,Berlin,7,Landesliga,Herren Landesliga A,55042,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
445,SSV Lok Bernau 3,Brandenburg,Brandenburg,7,Landesliga,Landesliga Herren,55193,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
446,SV 03 Tigers Tübingen 2,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
447,SV 1919 Woltersdorf,Brandenburg,Brandenburg,7,Landesliga,Landesliga Herren,55193,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
448,SV Blau-Weiß Ramsloh,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren OL/OF,54757,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
449,SV Brake,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren OL/OF,54757,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
450,SV Empor Berlin 3,Berlin,Berlin,7,Landesliga,Herren Landesliga B,55045,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
451,SV Gehrden,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren,54527,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
452,SV Neukölln 09 1,Berlin,Berlin,7,Landesliga,Herren Landesliga A,55042,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
453,SV Ofenerdiek,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 3,54142,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
454,SV Ofenerdiek II,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren OL/OF,54757,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
455,SV St. Georg (1),Hamburg,Hamburg,7,Stadtliga,Herren Stadtliga Ost,53479,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
456,SV Wasbek,Schleswig-Holstein,Schleswig-Holstein,7,Landesliga,HLL,53846,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
457,SV Zörbig I,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,Landesliga Herren St. 2,53262,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
458,Saarlouis-Dillingen Sunkings II,Saarland,Saarland,7,Landesliga,Landesliga Saar Herren 2026 2027,54613,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
459,Schapen Sharks 2,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Braunschweig Herren,54674,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
460,Science City Jena VI,Thüringen,Thüringen,7,Landesliga,Landesliga Herren Ost,54736,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
461,SuS Northeim I,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 1,54140,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
462,SuS Northeim II,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Göttingen Herren,54708,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
463,TC 69 Berlin 1,Berlin,Berlin,7,Landesliga,Herren Landesliga B,55045,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
464,TC Bad Rothenfelde I,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren (53663),53663,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
465,TG Herford,Nordrhein-Westfalen,Nordrhein-Westfalen,7,Landesliga,Landesliga 08 Herren (LL08H),54585,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
466,TG Sandhausen 2,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
467,TK Hannover 2,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren,54527,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
468,TS Germersheim,Rheinland-Pfalz,Rheinland-Pfalz,7,Landesliga,Landesliga Rheinhessen-Pfalz Herren,54408,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
469,TSC Vahdet,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 1,54140,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
470,TSG Balingen Falcons,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
471,TSG Bergedorf von 1860 (2),Hamburg,Hamburg,7,Stadtliga,Herren Stadtliga Ost,53479,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
472,TSG Ehingen,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
473,TSG Warin Baskets,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,7,Landesliga,Landesliga Herren West,55544,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
474,TSG Wiesloch 1,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
475,TSG Ziegelhausen 1,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
476,TSV Altenwalde,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Nord Herren,54165,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
477,TSV Kronshagen,Schleswig-Holstein,Schleswig-Holstein,7,Landesliga,HLL,53846,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
478,TSV Lustnau,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
479,TSV Niederndodeleben,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,Landesliga Herren St. 1,53261,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
480,TSV Rottweil Werewolves,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
481,TSV Sportuniversum 1,Berlin,Berlin,7,Landesliga,Herren Landesliga B,55045,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
482,TSV Wieblingen Füchse 2,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,12,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
483,TSVE 1890 Bielefeld 2,Nordrhein-Westfalen,Nordrhein-Westfalen,7,Landesliga,Landesliga 08 Herren (LL08H),54585,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
484,TTT Nord Garbsen,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren,54527,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
485,TV 03 Ramstein,Rheinland-Pfalz,Rheinland-Pfalz,7,Landesliga,Landesliga Rheinhessen-Pfalz Herren,54408,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
486,TV 1887 Germania Hermsdorf,Thüringen,Thüringen,7,Landesliga,Landesliga Herren Ost,54736,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
487,TV Delmenhorst,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 3,54142,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
488,TV Delmenhorst II,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Nord Herren,54165,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
489,TV Derendingen,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
490,TV Falkenberg e.V.,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 3,54142,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
491,TV Falkenberg e.V.,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Mixed,54167,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
492,TV Huntlosen,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren OL/OF,54757,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
493,TV Illingen II,Saarland,Saarland,7,Landesliga,Landesliga Saar Herren 2026 2027,54613,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
494,TV Jahn Borgholzhausen,Nordrhein-Westfalen,Nordrhein-Westfalen,7,Landesliga,Landesliga 08 Herren (LL08H),54585,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
495,TV Jahn Walsrode,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Süd Herren,54166,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
496,TV Jahn Wolfsburg Honeybadgers,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Braunschweig Herren,54674,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
497,TV Kirchheimbolanden,Rheinland-Pfalz,Rheinland-Pfalz,7,Landesliga,Landesliga Rheinhessen-Pfalz Herren,54408,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
498,TV Meppen I,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren (53663),53663,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
499,TV Oppenheim,Rheinland-Pfalz,Rheinland-Pfalz,7,Landesliga,Landesliga Rheinhessen-Pfalz Herren,54408,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
500,TV Salzkotten 3,Nordrhein-Westfalen,Nordrhein-Westfalen,7,Landesliga,Landesliga 08 Herren (LL08H),54585,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
501,TV Sinsheim 1,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW1 Landesliga Männer,52661,13,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
502,TV St. Ingbert I,Saarland,Saarland,7,Landesliga,Landesliga Saar Herren 2026 2027,54613,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
503,Team Ostfriesland U20,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren OL/OF,54757,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
504,TuRa Braunschweig,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Braunschweig Herren,54674,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
505,TuS Aschendorf,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren OL/OF,54757,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
506,TuS Bothfeld 2,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren,54527,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
507,TuS Eintracht Rulle,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren (53663),53663,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
508,TuS Herrensohr II,Saarland,Saarland,7,Landesliga,Landesliga Saar Herren 2026 2027,54613,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
509,TuS Hohnstorf/Elbe I,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Süd Herren,54166,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
510,TuS Neukölln 2,Berlin,Berlin,7,Landesliga,Herren Landesliga B,55045,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
511,USC Magdeburg II,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,Landesliga Herren St. 1,53261,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
512,USV Braunschweig,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 1,54140,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
513,USV Halle III,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,Landesliga Herren St. 2,53262,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
514,USV Jena  II,Thüringen,Thüringen,7,Landesliga,Landesliga Herren Ost,54736,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
515,USV Jena III,Thüringen,Thüringen,7,Landesliga,Landesliga Herren Ost,54736,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
516,USV Potsdam 2,Brandenburg,Brandenburg,7,Landesliga,Landesliga Herren,55193,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
517,VfL Grasdorf,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren,54527,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
518,VfL Hameln,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Herren,54527,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
519,VfL Oldesloe,Schleswig-Holstein,Schleswig-Holstein,7,Landesliga,HLL,53846,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
520,VfL Rastede,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 3,54142,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
521,VfL Stade,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Mixed,54167,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
522,VfL Stade II,Niedersachsen,Niedersachsen,7,Landesliga,Landesliga Herren 3,54142,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
523,VfL Stade III,Niedersachsen,Niedersachsen,7,Regionsliga,Regionsliga Süd Herren,54166,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
524,Walddörfer Sportverein (2),Hamburg,Hamburg,7,Stadtliga,Herren Stadtliga Ost,53479,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
525,Weddinger Wiesel 2,Berlin,Berlin,7,Landesliga,Herren Landesliga A,55042,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
526,Wismar Bulls 2,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,7,Landesliga,Landesliga Herren West,55544,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
527,Z'Airs,Thüringen,Thüringen,7,Landesliga,Landesliga Herren Ost,54736,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
528,spielfrei,Berlin,Berlin,7,Landesliga,Herren Landesliga A,55042,12,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
529,spielfrei,Berlin,Berlin,7,Landesliga,Herren Landesliga B,55045,12,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
530,vamos! TSG Söflingen 4,Baden-Württemberg,Baden-Württemberg,7,Landesliga,BBW4 Landesliga Männer,55014,11,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
531,SC Bergstraße 1,Hessen,Hessen,7,Landesliga,Landesliga Süd Herren,54640,6,1,0,0,1,62,65,-3,0,0.0,,basketball-bund.net
532,TSV Lang-Göns,Hessen,Hessen,7,Landesliga,Landesliga Nord Herren,54639,6,1,0,0,1,61,65,-4,0,0.0,,basketball-bund.net
533,Lich Basketball  2,Hessen,Hessen,7,Landesliga,Landesliga Nord Herren,54639,7,1,0,0,1,62,68,-6,0,0.0,,basketball-bund.net
534,TSG Wieseck 1,Hessen,Hessen,7,Landesliga,Landesliga Nord Herren,54639,8,1,0,0,1,88,95,-7,0,0.0,,basketball-bund.net
535,Teutonia Hausen 1,Hessen,Hessen,7,Landesliga,Landesliga Süd Herren,54640,7,1,0,0,1,56,64,-8,0,0.0,,basketball-bund.net
536,BC Gelnhausen 1,Hessen,Hessen,7,Landesliga,Landesliga Süd Herren,54640,8,1,0,0,1,67,77,-10,0,0.0,,basketball-bund.net
537,Gießen Pointers  2,Hessen,Hessen,7,Landesliga,Landesliga Nord Herren,54639,9,1,0,0,1,51,76,-25,0,0.0,,basketball-bund.net
538,VfL Bensheim 2,Hessen,Hessen,7,Landesliga,Landesliga Süd Herren,54640,9,1,0,0,1,60,105,-45,0,0.0,,basketball-bund.net
539,FC Gudesding Frankfurt 1,Hessen,Hessen,7,Landesliga,Landesliga Süd Herren,54640,10,1,0,0,1,0,20,-20,-1,-1.0,,basketball-bund.net
540,SV Treysa Red Caps 1,Hessen,Hessen,7,Landesliga,Landesliga Nord Herren,54639,10,1,0,0,1,0,20,-20,-1,-1.0,,basketball-bund.net
541,BC Dresden 5,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
542,BC Dresden 6,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
543,BG powered by BBA Leitershofen/Stadtbergen 3,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
544,DJK Eichstätt,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
545,DJK Pressath 2,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
546,Dresden Titans 7,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
547,Dresden Urbanics,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
548,FC Tegernheim 1,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,2,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
549,Fibalon Baskets Neumarkt 2,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
550,Green Devils Schrobenhausen,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,3,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
551,HSG Lokomotive HTW Dresden 2,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
552,HSG Turbine Zittau Falcons,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
553,KK Serbischer Club Donau Regensburg,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
554,MTV Baskets Ingolstadt,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,4,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
555,Regensburg Baskets 2,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
556,Regensburg Baskets 3,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
557,SV Lokomotive Nossen,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
558,Sportfreunde Friedberg,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,5,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
559,TSV Gersthofen,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,6,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
560,TSV Schwaben Augsburg,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
561,TV Amberg-Sulzbach BSG 1,Bayern,Bayern,8,Bezirksoberliga,OPF Bezirksoberliga Herren 2026/27,54755,7,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
562,TV Augsburg 2,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
563,TV Memmingen,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,9,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
564,USV TU Dresden 2,Sachsen,Sachsen,8,Bezirksoberliga,Bezirksoberliga Dresden Herren,55132,8,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
565,VSC Donauwörth,Bayern,Bayern,8,Bezirksoberliga,Bezirksoberliga Herren 26/27,54453,10,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
566,TV Hofheim 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,1,1,1,0,0,99,42,57,2,2.0,,basketball-bund.net
567,TSV 1892 Vellmar 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (53455),53455,1,1,1,0,0,97,47,50,2,2.0,,basketball-bund.net
568,BC Neu-Isenburg 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,2,1,1,0,0,90,53,37,2,2.0,,basketball-bund.net
569,Gießen Pointers e.V. 4,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,1,1,1,0,0,90,57,33,2,2.0,,basketball-bund.net
570,BSG Werra-Meißner 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (53455),53455,2,1,1,0,0,87,60,27,2,2.0,,basketball-bund.net
571,MTV Gießen 3,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,2,1,1,0,0,97,79,18,2,2.0,,basketball-bund.net
572,EOSC Offenbach 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,3,1,1,0,0,86,68,18,2,2.0,,basketball-bund.net
573,SG Weiterstadt 2,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,1,1,1,0,0,87,70,17,2,2.0,,basketball-bund.net
574,TV Okarben 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,4,1,1,0,0,79,65,14,2,2.0,,basketball-bund.net
575,TSV 1892 Vellmar 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (53455),53455,3,1,1,0,0,66,55,11,2,2.0,,basketball-bund.net
576,BG Ober-Ramstadt 1,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,2,1,1,0,0,74,64,10,2,2.0,,basketball-bund.net
577,TSV Dreieichenhain 2,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,3,1,1,0,0,76,67,9,2,2.0,,basketball-bund.net
578,BC Darmstadt,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,4,1,1,0,0,71,64,7,2,2.0,,basketball-bund.net
579,WSG Fürstenwalde 2,Brandenburg,Brandenburg,9,Bezirksliga,Bezirksliga Herren Süd,55199,1,2,2,0,0,161,149,12,4,2.0,,basketball-bund.net
580,TV Langen 3,Hessen,Hessen,9,Bezirksliga,Herren Bezirksliga,52918,5,1,1,0,0,77,71,6,2,2.0,,basketball-bund.net
581,TSG Oberursel 2,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren (55952),55952,5,1,1,0,0,71,66,5,2,2.0,,basketball-bund.net
582,TG 1891 Melbach 1,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,3,1,1,0,0,59,54,5,2,2.0,,basketball-bund.net
583,Linden Basketball,Hessen,Hessen,9,Bezirksliga,Bezirksliga Herren,54657,4,1,1,0,0,53,48,5,2,2.0,,basketball-bund.net
584,Red Eagles Rathenow,Brandenburg,Brandenburg,9,Bezirksliga,Bezirksliga Herren Nord,55198,1,2,2,0,0,113,108,5,4,2.0,,basketball-bund.net
585,FSV Rot-Weiß Prenzlau,Brandenburg,Brandenburg,9,Bezirksliga,Bezirksliga Herren Nord,55198,2,2,1,0,1,123,94,29,2,1.0,,basketball-bund.net
586,KINGS&QUEENS Basketball Potsdam 4,Brandenburg,Brandenburg,9,Bezirksliga,Bezirksliga Herren Süd,55199,2,2,1,0,1,143,133,10,2,1.0,,basketball-bund.net
587,1. FC Kaiserslautern 3,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Pfalz Herren,54423,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
588,1. Magdeburger BC II,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Nord-Harz,53271,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
589,1. Magdeburger Basketballclub III,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Anhalt,53273,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
590,1. SC Norderstedt 2,Schleswig-Holstein,Schleswig-Holstein,9,Bezirksliga,HBLS,53849,1,0,0,0,0,0,0,0,0,0.0,,basketball-bund.net
