staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
bl1/2026,,,1,Bundesliga,Bundesliga,18,18,71,51,FC Augsburg,6,OpenLigaDB
bl2/2026,,,2,2. Bundesliga,2. Bundesliga,18,36,131,99,Hertha BSC,12,OpenLigaDB
bl3/2026,,,3,3. Liga,3. Liga,20,40,132,113,MSV Duisburg,12,OpenLigaDB
rln/2026,,,4,Regionalliga Nord,Regionalliga Nord,18,63,236,175,SC Weiche Flensburg 08,19,OpenLigaDB
rlno/2026,,,4,Regionalliga Nordost,Regionalliga Nordost,18,63,193,172,Rot-Weiß Erfurt,17,OpenLigaDB
031D0NRQ3O000004VS5489BUVUR5FS5A-G,,Deutschland,4,Regionalliga,Regionalliga Südwest,18,51,158,135,Kickers Offenbach,16,fussball.de
031253DN8G000005VS5489BTVT51B5B5-G,,Deutschland,4,Regionalliga,Regionalliga West,18,62,207,167,FC Gütersloh,19,fussball.de
0307PKMJ7S000009VS5489BUVT69HBT7-G,Bayern,Bayern,4,Regionalliga Bayern,Regionalliga Bayern,19,63,199,173,TSV Buchbach,17,fussball.de
031DMS4JCO000009VS5489BUVUR5FS5A-G,,Deutschland,5,Oberliga,Herren Oberliga Rheinland-Pfalz/Saar,18,55,210,156,FV Engers 07,14,fussball.de
0316DLRBJC00000AVS5489BUVSBBVPEU-G,,Deutschland,5,Oberliga,NOFV-Oberliga Nord,16,24,63,65,Berliner AK 07,7,fussball.de
0316DLRBR8000009VS5489BUVSBBVPEU-G,,Deutschland,5,Oberliga,NOFV-Oberliga Süd,16,24,86,69,VfB Germania Halberstadt,9,fussball.de
0307PKTD20000000VS5489BUVT69HBT7-G,Bayern,Bayern,5,Bayernliga,Bayernliga Nord,18,79,258,220,ASV Cham,24,fussball.de
0307PKTEL0000054VS5489BUVT69HBT7-G,Bayern,Bayern,5,Bayernliga,Bayernliga Süd,18,81,272,218,FC Pipinsried,22,fussball.de
031DQ5CNJG00000QVS5489BTVUS470OH-G,Bremen,Bremen,5,Verbandsliga,Bremen-Liga,16,39,171,112,Blumenthaler SV,15,fussball.de
0318JRPNOS000007VS5489BTVSK8S3O6-G,Hamburg,Hamburg,5,Verbandsliga,Gamesright Oberliga Hamburg,18,52,200,148,Dassendorf 1.Hr.,16,fussball.de
0318HOM0R000000BVS5489BUVV628VP4-G,Hessen,Hessen,5,Hessenliga,Lotto Hessenliga,18,64,224,170,SV Unter-Flockenbach,16,fussball.de
031CNVCRES00000FVS5489BUVUR5FS5A-G,Mittelrhein,Mittelrhein,5,Verbandsliga,Mittelrheinliga,16,16,63,43,SV Eintracht Hohkeppel,4,fussball.de
0311F9LVPS00000FVS5489BUVVARDA0V-G,Niederrhein,Niederrhein,5,Oberliga Niederrhein,Oberliga Niederrhein,18,34,129,92,SpVg Schonnebeck,10,fussball.de
0318JH0SCK000006VS5489BUVV628VP4-G,Niedersachsen,Niedersachsen,5,Oberliga Niedersachsen,Oberliga Niedersachsen,16,39,137,107,Heeslinger SC,13,fussball.de
031AVH9TIC000004VS5489BTVSK8S3O6-G,Schleswig-Holstein,Schleswig-Holstein,5,Oberliga Schleswig-Holstein,Flens-Oberliga · Schleswig-Holstein,16,55,222,151,Holstein Kiel II - U23,16,fussball.de
0313Q1DCFS000012VS5489BTVU7GTVLE-G,Westfalen,Westfalen,5,Oberliga Westfalen,Oberliga Westfalen,18,45,157,125,Spvgg. Erkenschwick 1916,11,fussball.de
030J1UFK04000006VS5489BTVTDO5LMG-G,Württemberg,Württemberg,5,Oberliga,Oberliga Baden-Württemberg,18,44,151,125,SSV Reutlingen 1905 Fußball,15,fussball.de
03188V27L800000JVS5489BTVU7GTVLE-G,Baden,Baden,6,Verbandsliga,bfv-Verbandsliga · Baden,15,28,108,76,FC-Astoria Walldorf 2,9,fussball.de
0307PL23RO000007VS5489BUVT69HBT7-G,Bayern,Bayern,6,Landesliga,Landesliga Mitte · Bayern,18,88,314,250,ASV Burglengenfeld,22,fussball.de
0307PL24GS00001SVS5489BUVT69HBT7-G,Bayern,Bayern,6,Landesliga,Landesliga Nordost · Bayern,18,87,293,239,SpVgg Mögeldorf,25,fussball.de
0307PL25JS000057VS5489BUVT69HBT7-G,Bayern,Bayern,6,Landesliga,Landesliga Nordwest · Bayern,18,90,327,255,TSV Abtswind,30,fussball.de
0307PL235S00003OVS5489BUVT69HBT7-G,Bayern,Bayern,6,Landesliga,Landesliga Südost · Bayern,18,87,384,246,TSV Murnau 1865,26,fussball.de
0307PL268O000006VS5489BUVT69HBT7-G,Bayern,Bayern,6,Landesliga,Landesliga Südwest · Bayern,18,87,314,253,VfB Durach e.V.,27,fussball.de
0317AFL2VO000008VS5489BUVSBBVPEU-G,Berlin,Berlin,6,Verbandsliga,Herren Berlin-Liga,19,19,70,50,SC Charlottenburg,6,fussball.de
0314O7IITS000005VS5489BUVSBBVPEU-G,Brandenburg,Brandenburg,6,Verbandsliga,Brandenburgliga,16,10,34,29,SV 1908 Grün-Weiss Ahrensfelde,3,fussball.de
031DQALTOO00000UVS5489BTVUS470OH-G,Bremen,Bremen,6,Landesliga,Landesliga · Bremen,16,24,101,70,Bremen United,9,fussball.de
0318JS8A0C00000FVS5489BTVSK8S3O6-G,Hamburg,Hamburg,6,Landesliga,LL 01 · Hamburg,16,32,147,93,Voran Ohe 1.Hr.,12,fussball.de
0318JS8A88000004VS5489BTVSK8S3O6-G,Hamburg,Hamburg,6,Landesliga,LL 02 · Hamburg,16,31,106,86,Rugenbergen 1.Hr.,10,fussball.de
0318I3K77C00000BVS5489BUVV628VP4-G,Hessen,Hessen,6,Verbandsliga,VL Gr.Mitte · Hessen,17,52,244,147,SV Zeilsheim,16,fussball.de
0318HV9REO00000AVS5489BUVV628VP4-G,Hessen,Hessen,6,Verbandsliga,VL Gr.Nord · Hessen,17,58,223,162,FSV Wolfhagen,15,fussball.de
0318I2SMPG00000CVS5489BUVV628VP4-G,Hessen,Hessen,6,Verbandsliga,VL Gr.Süd · Hessen,17,56,221,159,SV Pars Neu-Isenburg,19,fussball.de
03162F6VV0000001VS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,6,Verbandsliga,Verbandsliga Herren · Mecklenburg-Vorpommern,16,10,40,29,1. FC Neubrandenburg 04,6,fussball.de
031CO3JQMO00000HVS5489BUVUR5FS5A-G,Mittelrhein,Mittelrhein,6,Landesliga,"Landesliga, Staffel 1 · Mittelrhein",16,16,67,47,FV Bonn-Endenich,6,fussball.de
031CO3JR0C00000FVS5489BUVUR5FS5A-G,Mittelrhein,Mittelrhein,6,Landesliga,"Landesliga, Staffel 2 · Mittelrhein",16,16,65,44,Eintracht Verlautenheide,6,fussball.de
0311F9JM0S00000CVS5489BUVVARDA0V-G,Niederrhein,Niederrhein,6,Landesliga,Landesliga Gruppe 1 · Niederrhein,18,36,132,101,DJK Arminia Klosterhardt,12,fussball.de
0311F9JMFO00000IVS5489BUVVARDA0V-G,Niederrhein,Niederrhein,6,Landesliga,Landesliga Gruppe 2 · Niederrhein,18,36,139,101,DJK Adler Union Frintrop,12,fussball.de
0318NLIBU0000008VS5489BUVV628VP4-G,Niedersachsen,Bezirk Braunschweig,6,Landesliga,Landesliga Braunschweig,16,40,178,116,MTV Wolfenbüttel,15,fussball.de
0316M6KR58000004VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Hannover,6,Landesliga,Landesliga Hannover,15,35,144,100,SV Arminia Hannover,13,fussball.de
0312IJRKOK000005VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Lüneburg,6,Landesliga,Landesliga Lüneburg,16,41,187,116,MTV Eintracht Celle,15,fussball.de
03142CTJRC00000CVS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Weser-Ems,6,Landesliga,Landesliga Weser-Ems,16,48,159,138,SV Eintracht Nordhorn,18,fussball.de
031AU2ESDK00000IVS5489BUVV628VP4-G,Rheinland,Rheinland,6,Rheinlandliga,Rheinlandliga Herren,18,45,192,126,SG 2000 Mülheim-Kärlich,13,fussball.de
03108N8AOK000011VS5489BTVT51B5B5-G,Saarland,Saarland,6,Saarland-Liga,Schröder-Liga Saar · Saarland,18,72,277,199,SF Köllerbach,19,fussball.de
031B6510Q4000003VS5489BUVV628VP4-G,Sachsen,Sachsen,6,Landesliga,Sachsenliga,16,25,111,71,SG Taucha 99,9,fussball.de
0318MJ8884000004VS5489BTVSK8S3O6-G,Sachsen-Anhalt,Sachsen-Anhalt,6,Verbandsliga,Verbandsliga · Sachsen-Anhalt,16,24,82,67,SV Dessau 05,9,fussball.de
031AHTIHHC000008VS5489BUVV628VP4-G,Schleswig-Holstein,Schleswig-Holstein,6,Landesliga,Senioren Landesliga Holstein · Schleswig-Holstein,16,55,250,155,Eichholzer SV,21,fussball.de
031AHTGOGS000008VS5489BUVV628VP4-G,Schleswig-Holstein,Schleswig-Holstein,6,Landesliga,Senioren Landesliga Schleswig · Schleswig-Holstein,16,54,222,151,TSV Kronshagen,19,fussball.de
031BOPI4N0000004VS5489BUVUR5FS5A-G,Südbaden,Südbaden,6,Verbandsliga,Verbandsliga Südbaden,16,32,109,87,FC Denzlingen,9,fussball.de
0314L2G148000006VS5489BUVSBBVPEU-G,Südwest,Südwest,6,Verbandsliga,Herren Verbandsliga Südwest,17,48,167,131,TuS Marienborn,13,fussball.de
03155QQ1O0000009VS5489BUVSBBVPEU-G,Thüringen,Thüringen,6,Verbandsliga,11Teamsports Thüringenliga,16,31,112,87,SV SCHOTT Jena,10,fussball.de
0313Q1I0V800001GVS5489BTVU7GTVLE-G,Westfalen,Westfalen,6,Verbandsliga,Westfalenliga Herren Staffel 1,16,40,165,113,SV Eintracht Ahaus,12,fussball.de
0313Q1I1E800001OVS5489BTVU7GTVLE-G,Westfalen,Westfalen,6,Verbandsliga,Westfalenliga Herren Staffel 2,16,40,167,114,FC Roj,15,fussball.de
03160STGBC000005VS5489BUVSBBVPEU-G,Württemberg,Württemberg,6,Verbandsliga,Verbandsliga · Württemberg,16,32,115,89,FSV Hollenbach,10,fussball.de
03188VGCUS00000GVS5489BTVU7GTVLE-G,Baden,Baden,7,Landesliga,bfv-Landesliga Mittelbaden,17,40,177,113,ASV Durlach,15,fussball.de
03188VGCFS000000VS5489BTVU7GTVLE-G,Baden,Baden,7,Landesliga,bfv-Landesliga Odenwald · Baden,16,32,107,89,FC Grünsfeld,10,fussball.de
03188VGCOG00000HVS5489BTVU7GTVLE-G,Baden,Baden,7,Landesliga,bfv-Landesliga Rhein-Neckar · Baden,15,28,99,78,FV 1918 Brühl,10,fussball.de
0319QP91EO000005VS5489BUVV628VP4-G,Bayern,Bezirk Mittelfranken,7,Bezirksliga,BZL Mittelfranken Nord,16,70,247,200,ASV Vach,24,fussball.de
031B3M2RRC000006VS5489BTVSK8S3O6-G,Bayern,Bezirk Mittelfranken,7,Bezirksliga,BZL Mittelfranken Süd,16,70,278,192,SV Alesheim,19,fussball.de
03152BU2G8000005VS5489BTVU7GTVLE-G,Bayern,Bezirk Niederbayern,7,Bezirksliga,BzL Ndb. Ost · Bezirk Niederbayern,16,72,236,197,TSV Karpfham,27,fussball.de
03152BU248000005VS5489BTVU7GTVLE-G,Bayern,Bezirk Niederbayern,7,Bezirksliga,BzL Ndb. West · Bezirk Niederbayern,16,72,281,203,FSV Landau/Isar,23,fussball.de
0318M7EJ2O000006VS5489BUVV628VP4-G,Bayern,Bezirk Oberbayern,7,Bezirksliga,001 BZL Oberbayern Nord,16,63,218,179,FC Türk Sport Garching,18,fussball.de
0318M7HIL4000009VS5489BUVV628VP4-G,Bayern,Bezirk Oberbayern,7,Bezirksliga,002 BZL Oberbayern Ost,15,52,170,146,FC Töging,16,fussball.de
0318M7IG8C000035VS5489BUVV628VP4-G,Bayern,Bezirk Oberbayern,7,Bezirksliga,003 BZL Oberbayern Süd,16,63,250,181,TSV Moorenweis,22,fussball.de
03124F6F3S000003VS5489BUVVARDA0V-G,Bayern,Bezirk Oberfranken,7,Bezirksliga,Bezirksliga Oberfranken Ost,16,72,259,202,FC Vorwärts Röslau,25,fussball.de
03124EQN4C000004VS5489BUVVARDA0V-G,Bayern,Bezirk Oberfranken,7,Bezirksliga,Bezirksliga Oberfranken West,16,72,270,205,1. FC Lichtenfels,25,fussball.de
03106RABB4000004VS5489BTVT51B5B5-G,Bayern,Bezirk Oberpfalz,7,Bezirksliga,Bezirksliga Oberpfalz Nord,16,71,277,200,SV Etzenricht,19,fussball.de
03106R6CFG000004VS5489BTVT51B5B5-G,Bayern,Bezirk Oberpfalz,7,Bezirksliga,Bezirksliga Oberpfalz Süd,15,66,199,174,TV Parsberg,23,fussball.de
03151UJ1KC000005VS5489BUVSBBVPEU-G,Bayern,Bezirk Schwaben,7,Bezirksliga,BZL Schwaben Nord,16,64,210,179,BC Rinnenthal,18,fussball.de
03151UJ1C4000006VS5489BUVSBBVPEU-G,Bayern,Bezirk Schwaben,7,Bezirksliga,BZL Schwaben Süd,16,58,226,163,FC Thalhofen,16,fussball.de
030V9PBJRG00002TVS5489BTVT51B5B5-G,Bayern,Bezirk Unterfranken,7,Bezirksliga,BZL Ufr-Ost · Bezirk Unterfranken,17,64,241,179,TSV Ettleben,19,fussball.de
030V9PBLI800001VVS5489BTVT51B5B5-G,Bayern,Bezirk Unterfranken,7,Bezirksliga,BZL Ufr-West · Bezirk Unterfranken,17,63,219,177,FC Würzburger Kickers 2,18,fussball.de
0317AFVR84000006VS5489BUVSBBVPEU-G,Berlin,Berlin,7,Landesliga,Herren Landesliga St.1 · Berlin,16,16,71,43,VSG Altglienicke II,6,fussball.de
0317AFVREC000003VS5489BUVSBBVPEU-G,Berlin,Berlin,7,Landesliga,Herren Landesliga St.2 · Berlin,16,16,77,48,SC Union 06,6,fussball.de
0318RO2U5O000009VS5489BTVSK8S3O6-G,Brandenburg,Brandenburg,7,Landesliga,Landesliga Nord · Brandenburg,15,11,45,33,FC Schwedt 02,6,fussball.de
0318RO2UDG000002VS5489BTVSK8S3O6-G,Brandenburg,Brandenburg,7,Landesliga,Landesliga Süd · Brandenburg,16,10,46,30,VfB 1921 Krieschow II,6,fussball.de
031DQB5JTK00000CVS5489BTVUS470OH-G,Bremen,Bezirk Bremen,7,Bezirksliga,Bezirksliga · Bezirk Bremen,15,21,105,58,TV Eiche Horn II,9,fussball.de
0318JSU6DO000006VS5489BTVSK8S3O6-G,Hamburg,Bezirksebene Hamburg,7,Bezirksliga,BZL 01 · Bezirksebene Hamburg,16,32,156,89,SVNA 1.Hr.,12,fussball.de
0318JSU6K4000006VS5489BTVSK8S3O6-G,Hamburg,Bezirksebene Hamburg,7,Bezirksliga,BZL 02 · Bezirksebene Hamburg,16,31,139,85,DSC Hanseat 1.Hr.,9,fussball.de
0318JSU6OS000006VS5489BTVSK8S3O6-G,Hamburg,Bezirksebene Hamburg,7,Bezirksliga,BZL 03 · Bezirksebene Hamburg,16,31,139,88,Union Tornesch 2.Hr.,12,fussball.de
0318JSU6U8000006VS5489BTVSK8S3O6-G,Hamburg,Bezirksebene Hamburg,7,Bezirksliga,BZL 04 · Bezirksebene Hamburg,16,32,130,89,HFC Falke 1.Hr.,12,fussball.de
03196IO82S00000IVS5489BUVV628VP4-G,Hessen,Region Darmstadt,7,Gruppenliga,GL Darmstadt · Region Darmstadt,16,52,219,144,TSV Auerbach,18,fussball.de
0318IGJNQ000000IVS5489BUVV628VP4-G,Hessen,Region Frankfurt,7,Gruppenliga,GL Frankfurt Gr.Ost · Region Frankfurt,18,64,256,184,KV Mühlheim,19,fussball.de
0318IGJO4S00000EVS5489BUVV628VP4-G,Hessen,Region Frankfurt,7,Gruppenliga,GL Frankfurt Gr.West · Region Frankfurt,17,56,265,161,FSV Friedrichsdorf,18,fussball.de
0318IH34PO000007VS5489BTVSK8S3O6-G,Hessen,Region Fulda,7,Gruppenliga,GL Fulda · Region Fulda,16,62,224,178,SG Sickels,21,fussball.de
0318IL73VG00000BVS5489BUVV628VP4-G,Hessen,Region Gießen / Marburg,7,Gruppenliga,GL Gießen/Marburg · Region Gießen / Marburg,16,47,179,131,FSG Grünberg/Lehnheim/Stangenrod,16,fussball.de
0318I9358400000HVS5489BUVV628VP4-G,Hessen,Region Kassel,7,Gruppenliga,GL Kassel Gr.1 · Region Kassel,16,54,256,153,SSV Sand,16,fussball.de
0318I935H400000EVS5489BUVV628VP4-G,Hessen,Region Kassel,7,Gruppenliga,GL Kassel Gr.2 · Region Kassel,16,56,270,161,TSG Sandershausen,21,fussball.de
0318K728B4000006VS5489BUVV628VP4-G,Hessen,Region Wiesbaden,7,Gruppenliga,GL Wiesbaden · Region Wiesbaden,18,63,274,175,FC TÜRK Kelsterbach,19,fussball.de
03162FD6S8000007VS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,7,Landesliga,Landesliga Ost Herren · Mecklenburg-Vorpommern,14,7,29,19,SpVgg Torgelow-Ueckermünde,3,fussball.de
03162FD72G000007VS5489BTVU7GTVLE-G,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,7,Landesliga,Landesliga West Herren · Mecklenburg-Vorpommern,14,7,48,21,Güstrower SC 09,3,fussball.de
031CO3N6CG00000IVS5489BUVUR5FS5A-G,Mittelrhein,Bezirk Mittelrhein,7,Bezirksliga,"Bezirksliga, Staffel 1 · Bezirk Mittelrhein",16,16,84,45,SV Frielingsdorf,6,fussball.de
031CO3N6LC00000IVS5489BUVUR5FS5A-G,Mittelrhein,Bezirk Mittelrhein,7,Bezirksliga,"Bezirksliga, Staffel 2 · Bezirk Mittelrhein",16,16,81,46,SV Leuscheid,6,fussball.de
031CO3N6SS00000HVS5489BUVUR5FS5A-G,Mittelrhein,Bezirk Mittelrhein,7,Bezirksliga,"Bezirksliga, Staffel 3 · Bezirk Mittelrhein",16,16,66,46,SC Alemannia Lendersdorf,6,fussball.de
031CO3N73G00000HVS5489BUVUR5FS5A-G,Mittelrhein,Bezirk Mittelrhein,7,Bezirksliga,"Bezirksliga, Staffel 4 · Bezirk Mittelrhein",16,14,58,41,Germania Hilfarth,6,fussball.de
0311F9OIVK000000VS5489BUVVARDA0V-G,Niederrhein,Bezirk Niederrhein,7,Bezirksliga,Bezirksliga Gruppe 1 · Bezirk Niederrhein,18,32,149,89,SG Benrath-Hassels,9,fussball.de
0311F9OJB000000DVS5489BUVVARDA0V-G,Niederrhein,Bezirk Niederrhein,7,Bezirksliga,Bezirksliga Gruppe 2 · Bezirk Niederrhein,18,36,166,104,FSV Vohwinkel,12,fussball.de
0311F9OJLC000000VS5489BUVVARDA0V-G,Niederrhein,Bezirk Niederrhein,7,Bezirksliga,Bezirksliga Gruppe 3 · Bezirk Niederrhein,18,36,163,100,TuS Wickrath,12,fussball.de
0311F9OJU4000000VS5489BUVVARDA0V-G,Niederrhein,Bezirk Niederrhein,7,Bezirksliga,Bezirksliga Gruppe 4 · Bezirk Niederrhein,18,36,149,101,SuS 09 Dinslaken,12,fussball.de
0311F9OK7C00000NVS5489BUVVARDA0V-G,Niederrhein,Bezirk Niederrhein,7,Bezirksliga,Bezirksliga Gruppe 5 · Bezirk Niederrhein,18,36,231,102,Duisburger SV 1900,12,fussball.de
0311F9OKHG00000GVS5489BUVVARDA0V-G,Niederrhein,Bezirk Niederrhein,7,Bezirksliga,Bezirksliga Gruppe 6 · Bezirk Niederrhein,18,36,156,102,SV Burgaltendorf,12,fussball.de
0318NLOQIS00000DVS5489BUVV628VP4-G,Niedersachsen,Bezirk Braunschweig,7,Bezirksliga,Bezirksliga Braunschweig 1,16,38,192,110,HSV Hankensbüttel,15,fussball.de
0318NLOQUS00000GVS5489BUVV628VP4-G,Niedersachsen,Bezirk Braunschweig,7,Bezirksliga,Bezirksliga Braunschweig 2,16,39,184,115,TSC Vahdet Braunschweig,13,fussball.de
0318NLOR9000000EVS5489BUVV628VP4-G,Niedersachsen,Bezirk Braunschweig,7,Bezirksliga,Bezirksliga Braunschweig 3,16,41,174,117,Goslarer SC,13,fussball.de
0318NLORJ400000BVS5489BUVV628VP4-G,Niedersachsen,Bezirk Braunschweig,7,Bezirksliga,Bezirksliga Braunschweig 4,16,43,178,121,SV Rotenberg,15,fussball.de
0316M7I65K000006VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Hannover,7,Bezirksliga,Bezirksliga Hannover Staffel 1,16,39,147,115,STK Eilvese,15,fussball.de
0316M7KQOG000004VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Hannover,7,Bezirksliga,Bezirksliga Hannover Staffel 2,16,39,171,115,SV Germania Grasdorf,12,fussball.de
0316M82URK000004VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Hannover,7,Bezirksliga,Bezirksliga Hannover Staffel 3,17,48,263,140,TSV Barsinghausen,18,fussball.de
0316M8F5E8000000VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Hannover,7,Bezirksliga,Bezirksliga Hannover Staffel 4,17,48,187,137,SV Türk Gücü Hildesheim,15,fussball.de
0312IJGSBK00000AVS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Lüneburg,7,Bezirksliga,Bezirksliga Lüneburg 1,16,40,174,116,TuS Reppenstedt,13,fussball.de
0312IJGSJ400000AVS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Lüneburg,7,Bezirksliga,Bezirksliga Lüneburg 2,16,40,180,115,VfL Westercelle,13,fussball.de
0312IJGSOS000000VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Lüneburg,7,Bezirksliga,Bezirksliga Lüneburg 3,16,42,165,122,FC Verden 04 II U23,15,fussball.de
0312IJGSV4000009VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Lüneburg,7,Bezirksliga,Bezirksliga Lüneburg 4,17,39,196,113,SV Ahlerstedt/Ottendorf II,15,fussball.de
03142DDU6O000007VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Weser-Ems,7,Bezirksliga,Bezirksliga Weser-Ems 1,17,56,233,159,GW Firrel,15,fussball.de
03142DDTOG000007VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Weser-Ems,7,Bezirksliga,Bezirksliga Weser-Ems 2,16,48,239,138,Wilhelmshavener SC Frisia,18,fussball.de
03142DDU0S000005VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Weser-Ems,7,Bezirksliga,Bezirksliga Weser-Ems 3,16,45,181,126,SV Vorwärts Nordhorn II,16,fussball.de
03142DDUC8000008VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Weser-Ems,7,Bezirksliga,Bezirksliga Weser-Ems 4,16,48,189,137,SV Hansa Friesoythe,18,fussball.de
03142DDUHO000007VS5489BUVSBBVPEU-G,Niedersachsen,Bezirk Weser-Ems,7,Bezirksliga,Bezirksliga Weser-Ems 5,16,47,170,131,SSC Dodesheide,16,fussball.de
031C3OBN2400000EVS5489BTVUS470OH-G,Rheinland,Bezirk Rheinland,7,Bezirksliga,Bezirksliga Mitte Herren · Bezirk Rheinland,16,38,175,104,SG Augst Eitelborn,13,fussball.de
03142NF3H400000FVS5489BTVU7GTVLE-G,Rheinland,Bezirk Rheinland,7,Bezirksliga,Bezirksliga Ost Herren · Bezirk Rheinland,16,40,183,114,VfB Wissen,15,fussball.de
031B4VH834000009VS5489BTVSK8S3O6-G,Rheinland,Bezirk Rheinland,7,Bezirksliga,Bezirksliga West Herren · Bezirk Rheinland,16,39,166,105,SG Ellscheid,13,fussball.de
030UT2JVB800000AVS5489BUVVARDA0V-G,Saarland,Saarland,7,Verbandsliga,Verbandsliga Nord / Ost · Saarland,16,48,222,134,SV Bliesmengen-B.,18,fussball.de
03108NFRFC000005VS5489BTVT51B5B5-G,Saarland,Saarland,7,Verbandsliga,Verbandsliga Süd / West · Saarland,16,48,249,137,SG Mettlach / Merzig,16,fussball.de
031B608474000000VS5489BUVV628VP4-G,Sachsen,Sachsen,7,Landesklasse,Sachsenklasse Nord,16,23,113,63,"ATSV ""Frisch Auf"" Wurzen",9,fussball.de
031B6082V0000008VS5489BUVV628VP4-G,Sachsen,Sachsen,7,Landesklasse,Sachsenklasse Ost,16,21,85,59,Radebeuler BC,9,fussball.de
031B6083R0000006VS5489BUVV628VP4-G,Sachsen,Sachsen,7,Landesklasse,Sachsenklasse West,16,24,113,70,FC Stollberg,9,fussball.de
0318RGG1JC000004VS5489BTVSK8S3O6-G,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,LOTTO-Landesliga Nord · Sachsen-Anhalt,16,22,97,64,Burger BC 08 I,9,fussball.de
0318RGG1SO000005VS5489BTVSK8S3O6-G,Sachsen-Anhalt,Sachsen-Anhalt,7,Landesliga,LOTTO-Landesliga Süd · Sachsen-Anhalt,16,24,70,65,FSV Bennstedt,9,fussball.de
031BUN18UK000004VS5489BTVUS470OH-G,Schleswig-Holstein,Schleswig-Holstein,7,Verbandsliga,Verbandsliga Nord · Schleswig-Holstein,16,55,245,159,TSB Flensburg II,21,fussball.de
031AGKT7D0000006VS5489BTVSK8S3O6-G,Schleswig-Holstein,Schleswig-Holstein,7,Verbandsliga,Verbandsliga Ost · Schleswig-Holstein,16,53,240,150,Probsteier SG 2012,21,fussball.de
031BUP6OCO000005VS5489BTVUS470OH-G,Schleswig-Holstein,Schleswig-Holstein,7,Verbandsliga,Verbandsliga Süd · Schleswig-Holstein,16,54,256,155,SV Eichede II,16,fussball.de
031AGL8ER0000006VS5489BTVSK8S3O6-G,Schleswig-Holstein,Schleswig-Holstein,7,Verbandsliga,Verbandsliga West · Schleswig-Holstein,16,45,163,126,TuS Krempe,15,fussball.de
031BP5PVC000000BVS5489BTVUS470OH-G,Südbaden,Südbaden,7,Landesliga,Landesliga 1 · Südbaden,16,32,142,91,Offenburger FV,9,fussball.de
031BP987KC000004VS5489BTVUS470OH-G,Südbaden,Südbaden,7,Landesliga,Landesliga 2 · Südbaden,16,32,167,92,SV Weil 1910,10,fussball.de
031C3L4KVK000004VS5489BUVUR5FS5A-G,Südbaden,Südbaden,7,Landesliga,Landesliga 3 · Südbaden,16,32,134,91,FC 08 Villingen 2,12,fussball.de
03141ST64K00000AVS5489BUVSBBVPEU-G,Südwest,Südwest,7,Landesliga,Herren Landesliga Ost · Südwest,16,48,204,139,FC Speyer,18,fussball.de
03141ST5SO000007VS5489BUVSBBVPEU-G,Südwest,Südwest,7,Landesliga,Herren Landesliga West · Südwest,16,48,220,137,SV Hermersberg,13,fussball.de
03155QUIEG000000VS5489BUVSBBVPEU-G,Thüringen,Thüringen,7,Landesklasse,Landesklasse Staffel 1 · Thüringen,16,33,116,89,SV Schmölln 1913,9,fussball.de
03155QUIL4000008VS5489BUVSBBVPEU-G,Thüringen,Thüringen,7,Landesklasse,Landesklasse Staffel 2 · Thüringen,16,31,131,86,FC Union Mühlhausen,12,fussball.de
03155QUIRC000008VS5489BUVSBBVPEU-G,Thüringen,Thüringen,7,Landesklasse,Landesklasse Staffel 3 · Thüringen,16,32,131,91,VfL Meiningen,12,fussball.de
0313Q1LFPS000013VS5489BTVU7GTVLE-G,Westfalen,Westfalen,7,Landesliga,IGA 2027 Landesliga Staffel 1 · Westfalen,17,40,149,110,Delbrücker SC,15,fussball.de
0313Q1LG6400001IVS5489BTVU7GTVLE-G,Westfalen,Westfalen,7,Landesliga,IGA 2027 Landesliga Staffel 2 · Westfalen,15,35,123,99,SC Neheim,13,fussball.de
0313Q1LGIO00001JVS5489BTVU7GTVLE-G,Westfalen,Westfalen,7,Landesliga,IGA 2027 Landesliga Staffel 3 · Westfalen,17,39,149,115,BV Herne-Süd,15,fussball.de
