staffel_id,verband,gebiet,ligastufe,spielklasse,staffel,mannschaften,spiele_gesamt,tore_gesamt,punkte_gesamt,tabellenfuehrer,tabellenfuehrer_punkte,quelle
54611,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 07 Herren (BeL07H),10,0,0,0,Altenessener TV 2,0,basketball-bund.net
54634,Nordrhein-Westfalen,Nordrhein-Westfalen,9,Bezirksliga,Bezirksliga 10 Herren (BeL10H),11,0,0,0,GSV Fröndenberg,0,basketball-bund.net
55406,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Koblenz Herren,10,0,0,0,BBC Horchheim 3,0,basketball-bund.net
54423,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Pfalz Herren,9,0,0,0,1. FC Kaiserslautern 3,0,basketball-bund.net
52847,Rheinland-Pfalz,Rheinland-Pfalz,9,Bezirksliga,Bezirksliga Trier Herren,7,0,0,0,Gladiators Trier II,0,basketball-bund.net
54614,Saarland,Saarland,9,Bezirksliga,Bezirksliga Saar Herren 2026 2027,9,0,0,0,SG Baskets 98 Völklingen/BBC Bous II,0,basketball-bund.net
55074,Sachsen,Sachsen,9,Bezirksliga,Bezirksliga Chemnitz Zwischenrunde A,4,0,0,0,2. Gruppe A,0,basketball-bund.net
55117,Sachsen,Sachsen,9,Bezirksliga,Bezirksliga Dresden Herren,11,0,0,0,BC Dresden 7,0,basketball-bund.net
55116,Sachsen,Sachsen,9,Bezirksliga,Bezirksliga Dresden Herren-Masters 40+,3,0,0,0,BC Dresden,0,basketball-bund.net
53273,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Anhalt,8,0,0,0,1. Magdeburger Basketballclub III,0,basketball-bund.net
54654,Sachsen-Anhalt,Sachsen-Anhalt,9,Bezirksliga,Bezirksliga Herren Halle,6,0,0,0,BBC Halle IV,0,basketball-bund.net
